timestamp_us,sensor_1,sensor_2
1212344475,0,0
1212344677,0,0
1212344875,0,0
1212345077,0,0
1212345279,0,0
1212345480,0,0
1212345695,0,0
1212345884,0,0
1212346076,0,0
1212346274,0,0
1212346474,0,0
1212346674,0,0
1212346874,0,0
1212347074,0,0
1212347274,0,0
1212347474,0,0
1212347674,0,0
1212347874,0,0
1212348074,0,0
1212348274,0,0
1212348474,0,0
1212348674,0,0
1212348874,0,0
1212349074,1,0
1212349274,1,0
1212349474,1,0
1212349674,1,0
1212349874,1,0
1212350074,1,0
1212350274,1,0
1212350474,0,0
1212350674,0,0
1212350874,0,0
1212351074,0,0
1212351274,0,0
1212351474,0,0
1212351674,0,0
1212351874,0,0
1212352074,0,0
1212352274,0,0
1212352474,1,0
1212352674,1,0
1212352874,1,0
1212353074,1,0
1212353274,1,0
1212353474,1,0
1212353674,1,0
1212353874,1,0
1212354074,0,0
1212354274,0,0
1212354474,0,0
1212354674,0,0
1212354874,0,0
1212355074,0,0
1212355274,0,0
1212355474,0,0
1212355674,0,0
1212355874,0,0
1212356074,0,0
1212356274,0,0
1212356474,0,0
1212356674,0,0
1212356874,0,0
1212357074,0,0
1212357274,0,0
1212357474,0,0
1212357674,0,0
1212357874,0,0
1212358074,0,0
1212358274,0,0
1212358474,0,0
1212358674,0,0
1212358874,0,0
1212359074,0,0
1212359274,0,0
1212359474,0,0
1212359674,0,0
1212359874,0,0
1212360074,0,0
1212360274,0,0
1212360474,0,0
1212360674,0,0
1212360874,0,0
1212361074,0,0
1212361274,0,0
1212361474,0,0
1212361674,0,0
1212361874,0,0
1212362074,0,0
1212362274,0,0
1212362474,0,0
1212362674,0,0
1212362874,0,0
1212363074,0,0
1212363274,0,0
1212363474,0,0
1212363674,0,0
1212363874,0,0
1212364074,0,0
1212364274,0,0
1212364474,0,0
1212364674,0,0
1212364874,0,0
1212365074,0,0
1212365274,0,0
1212365474,0,0
1212365674,0,0
1212365874,0,0
1212366074,0,0
1212366274,0,0
1212366474,0,0
1212366674,0,0
1212366874,0,0
1212367074,0,0
1212367274,0,0
1212367474,0,0
1212367674,0,0
1212367874,1,0
1212368074,1,0
1212368274,1,0
1212368474,1,0
1212368674,1,0
1212368874,1,0
1212369074,1,0
1212369274,0,0
1212369474,0,0
1212369674,0,0
1212369874,0,0
1212370074,0,0
1212370274,0,0
1212370474,0,0
1212370674,0,0
1212370874,0,0
1212371074,0,0
1212371274,0,0
1212371474,1,0
1212371674,1,0
1212371874,1,0
1212372074,1,0
1212372274,1,0
1212372474,0,0
1212372674,0,0
1212372874,0,0
1212373074,0,0
1212373274,0,0
1212373474,0,0
1212373674,0,0
1212373874,0,0
1212374074,0,0
1212374274,0,0
1212374474,0,0
1212374674,0,0
1212374874,0,0
1212375074,0,0
1212375274,0,0
1212375474,0,0
1212375674,0,0
1212375874,0,0
1212376074,0,0
1212376274,0,0
1212376474,0,0
1212376674,0,0
1212376874,0,0
1212377074,0,0
1212377276,0,0
1212377474,0,0
1212377674,0,0
1212377874,0,0
1212378074,0,0
1212378274,0,0
1212378474,0,0
1212378674,0,0
1212378874,0,0
1212379074,0,0
1212379274,0,0
1212379474,0,0
1212379674,0,0
1212379874,0,0
1212380074,0,0
1212380274,0,0
1212380474,0,0
1212380674,0,0
1212380874,0,0
1212381074,0,0
1212381274,0,0
1212381474,0,0
1212381674,0,0
1212381874,0,0
1212382074,0,0
1212382274,0,0
1212382474,0,0
1212382674,0,0
1212382874,0,0
1212383074,0,0
1212383274,0,0
1212383474,0,0
1212383674,0,0
1212383874,0,0
1212384074,0,0
1212384274,0,0
1212384474,0,0
1212384674,0,0
1212384874,0,0
1212385074,0,0
1212385274,0,0
1212385474,0,0
1212385674,0,0
1212385874,0,0
1212386074,0,0
1212386274,0,0
1212386474,0,0
1212386674,1,0
1212386874,1,0
1212387074,1,0
1212387274,1,0
1212387474,1,0
1212387674,1,0
1212387874,1,0
1212388074,0,0
1212388274,0,0
1212388474,0,0
1212388674,0,0
1212388874,0,0
1212389074,0,0
1212389274,0,0
1212389474,0,0
1212389674,0,0
1212389874,0,0
1212390074,1,0
1212390274,1,0
1212390474,1,0
1212390674,1,0
1212390874,1,0
1212391074,1,0
1212391274,1,0
1212391474,0,0
1212391674,0,0
1212391874,0,0
1212392074,0,0
1212392274,0,0
1212392474,0,0
1212392674,0,0
1212392874,0,0
1212393074,0,0
1212393274,0,0
1212393474,0,0
1212393674,0,0
1212393874,0,0
1212394074,0,0
1212394274,0,0
1212394474,0,0
1212394674,0,0
1212394874,0,0
1212395074,0,0
1212395274,0,0
1212395474,0,0
1212395674,0,0
1212395874,0,0
1212396074,0,0
1212396274,0,0
1212396474,0,0
1212396676,0,0
1212396875,0,0
1212397074,0,0
1212397274,0,0
1212397474,0,0
1212397674,0,0
1212397874,0,0
1212398074,0,0
1212398274,0,0
1212398474,0,0
1212398681,0,0
1212398874,0,0
1212399074,0,0
1212399274,0,0
1212399474,0,0
1212399680,0,0
1212399884,0,0
1212400074,0,0
1212400274,0,0
1212400478,0,0
1212400674,0,0
1212400874,0,0
1212401074,0,0
1212401274,0,0
1212401474,0,0
1212401674,0,0
1212401874,0,0
1212402074,0,0
1212402274,0,0
1212402474,0,0
1212402674,0,0
1212402874,0,0
1212403074,0,0
1212403274,0,0
1212403476,0,0
1212403674,0,0
1212403874,0,0
1212404074,0,0
1212404274,0,0
1212404474,0,0
1212404674,0,0
1212404874,0,0
1212405074,0,0
1212405274,1,0
1212405474,1,0
1212405674,1,0
1212405899,1,0
1212406076,1,0
1212406274,1,0
1212406474,0,0
1212406674,0,0
1212406874,0,0
1212407074,0,0
1212407274,0,0
1212407474,0,0
1212407674,0,0
1212407874,0,0
1212408074,0,0
1212408274,0,0
1212408474,0,0
1212408674,1,0
1212408874,1,0
1212409074,1,0
1212409278,1,0
1212409479,1,0
1212409676,1,0
1212409876,0,0
1212410076,0,0
1212410278,0,0
1212410482,0,0
1212410674,0,0
1212410874,0,0
1212411074,0,0
1212411274,0,0
1212411474,0,0
1212411674,0,0
1212411874,0,0
1212412074,0,0
1212412274,0,0
1212412474,0,0
1212412674,0,0
1212412874,0,0
1212413075,0,0
1212413277,0,0
1212413474,0,0
1212413674,0,0
1212413874,0,0
1212414074,0,0
1212414274,0,0
1212414474,0,0
1212414674,0,0
1212414874,0,0
1212415074,0,0
1212415274,0,0
1212415474,0,0
1212415675,0,0
1212415874,0,0
1212416074,0,0
1212416274,0,0
1212416474,0,0
1212416674,0,0
1212416874,0,0
1212417074,0,0
1212417274,0,0
1212417474,0,0
1212417674,0,0
1212417874,0,0
1212418074,0,0
1212418274,0,0
1212418474,0,1
1212418674,0,1
1212418874,0,1
1212419074,0,1
1212419274,0,1
1212419474,0,1
1212419674,0,1
1212419874,0,1
1212420074,0,1
1212420274,0,1
1212420474,0,1
1212420674,0,1
1212420874,0,1
1212421074,0,1
1212421274,0,1
1212421474,0,1
1212421674,0,1
1212421874,0,1
1212422074,0,1
1212422274,0,1
1212422474,0,1
1212422674,0,1
1212422874,0,1
1212423074,0,1
1212423274,0,1
1212423474,0,1
1212423674,0,1
1212423874,1,1
1212424074,1,1
1212424274,1,1
1212424474,1,1
1212424674,1,1
1212424874,1,1
1212425074,0,1
1212425274,0,1
1212425474,0,1
1212425677,0,1
1212425877,0,1
1212426074,0,1
1212426274,0,1
1212426474,0,1
1212426674,0,1
1212426874,0,1
1212427074,1,1
1212427274,1,1
1212427474,1,1
1212427674,1,1
1212427874,1,1
1212428074,1,1
1212428280,1,1
1212428474,1,1
1212428674,0,1
1212428877,0,1
1212429079,0,1
1212429276,0,1
1212429482,0,1
1212429679,0,1
1212429880,0,1
1212430078,0,1
1212430279,0,1
1212430486,0,1
1212430676,0,1
1212430877,0,1
1212431084,0,1
1212431274,0,1
1212431474,0,1
1212431676,0,1
1212431877,0,1
1212432074,0,1
1212432274,0,1
1212432474,0,1
1212432674,0,1
1212432874,0,1
1212433074,0,1
1212433274,0,1
1212433474,0,1
1212433674,0,1
1212433874,0,1
1212434074,0,1
1212434274,0,1
1212434474,0,1
1212434674,0,1
1212434874,0,1
1212435074,0,1
1212435274,0,1
1212435474,0,1
1212435674,0,1
1212435874,0,1
1212436074,0,1
1212436274,0,1
1212436474,0,1
1212436674,0,1
1212436874,0,1
1212437074,0,1
1212437274,0,1
1212437474,0,1
1212437674,0,1
1212437874,0,1
1212438074,0,1
1212438274,0,1
1212438474,0,1
1212438674,0,1
1212438874,0,1
1212439074,0,1
1212439274,0,1
1212439474,0,1
1212439674,0,1
1212439874,0,1
1212440074,0,1
1212440274,0,1
1212440474,0,1
1212440674,0,1
1212440874,0,1
1212441074,0,1
1212441274,0,1
1212441474,0,1
1212441674,0,1
1212441874,0,1
1212442074,1,1
1212442274,1,1
1212442475,1,1
1212442674,1,1
1212442874,1,1
1212443074,1,1
1212443274,1,1
1212443474,0,1
1212443674,0,1
1212443874,0,1
1212444074,0,1
1212444274,0,1
1212444474,0,1
1212444674,0,1
1212444874,0,1
1212445074,0,1
1212445274,0,1
1212445474,0,1
1212445674,1,1
1212445874,1,1
1212446074,1,1
1212446274,1,1
1212446474,1,1
1212446674,0,1
1212446874,0,1
1212447076,0,1
1212447276,0,1
1212447474,0,1
1212447677,0,1
1212447874,0,1
1212448074,0,1
1212448274,0,1
1212448474,0,1
1212448674,0,1
1212448874,0,1
1212449074,0,1
1212449274,0,1
1212449474,0,1
1212449674,0,1
1212449874,0,1
1212450074,0,1
1212450274,0,1
1212450474,0,1
1212450674,0,1
1212450874,0,1
1212451074,0,1
1212451274,0,1
1212451474,0,1
1212451674,0,1
1212451874,0,1
1212452074,0,1
1212452274,0,1
1212452474,0,1
1212452680,0,1
1212452877,0,1
1212453074,0,1
1212453274,0,1
1212453474,0,1
1212453674,0,1
1212453874,0,1
1212454074,0,1
1212454274,0,1
1212454474,0,1
1212454674,0,1
1212454874,0,1
1212455074,0,1
1212455274,0,1
1212455474,0,1
1212455674,0,1
1212455874,0,1
1212456074,0,1
1212456274,0,1
1212456474,0,1
1212456674,0,1
1212456874,0,1
1212457078,0,1
1212457274,0,1
1212457479,0,1
1212457676,0,1
1212457874,0,1
1212458074,0,1
1212458284,0,1
1212458479,0,1
1212458674,0,1
1212458876,0,1
1212459075,0,1
1212459281,0,1
1212459474,0,1
1212459680,0,1
1212459881,0,1
1212460078,0,1
1212460277,0,1
1212460479,1,1
1212460676,1,1
1212460876,1,1
1212461074,1,1
1212461274,1,1
1212461474,1,1
1212461674,1,1
1212461874,0,1
1212462074,0,1
1212462274,0,1
1212462474,0,1
1212462674,0,1
1212462874,0,1
1212463074,0,1
1212463274,0,1
1212463474,0,1
1212463674,0,1
1212463874,1,1
1212464074,1,1
1212464274,1,0
1212464474,1,0
1212464674,1,0
1212464874,1,0
1212465074,1,0
1212465274,0,0
1212465474,0,0
1212465674,0,0
1212465874,0,0
1212466074,0,0
1212466274,0,0
1212466474,0,0
1212466674,0,0
1212466874,0,0
1212467074,0,0
1212467274,0,0
1212467474,0,0
1212467674,0,0
1212467881,0,0
1212468074,0,0
1212468274,0,0
1212468474,0,0
1212468674,0,0
1212468885,0,0
1212469074,0,0
1212469274,0,0
1212469474,0,0
1212469674,0,0
1212469874,0,0
1212470074,0,0
1212470274,0,0
1212470474,0,0
1212470674,0,0
1212470874,0,0
1212471074,0,0
1212471274,0,0
1212471474,0,0
1212471674,0,0
1212471874,0,0
1212472074,0,0
1212472274,0,0
1212472474,0,0
1212472674,0,0
1212472874,0,0
1212473074,0,0
1212473274,0,0
1212473474,0,0
1212473674,0,0
1212473874,0,0
1212474074,0,0
1212474274,0,0
1212474474,0,0
1212474674,0,0
1212474874,0,0
1212475074,0,0
1212475274,0,0
1212475475,0,0
1212475674,0,0
1212475874,0,0
1212476074,0,0
1212476274,0,0
1212476474,0,0
1212476674,0,0
1212476874,0,0
1212477074,0,0
1212477274,0,0
1212477474,0,0
1212477674,0,0
1212477874,0,0
1212478074,0,0
1212478274,0,0
1212478474,0,0
1212478674,1,0
1212478880,1,0
1212479074,1,0
1212479274,1,0
1212479474,1,0
1212479674,1,0
1212479874,0,0
1212480074,0,0
1212480274,0,0
1212480474,0,0
1212480674,0,0
1212480880,0,0
1212481078,0,0
1212481297,0,0
1212481476,0,0
1212481677,0,0
1212481874,0,0
1212482074,1,0
1212482274,1,0
1212482474,1,0
1212482674,1,0
1212482874,1,0
1212483074,0,0
1212483274,0,0
1212483474,0,0
1212483674,0,0
1212483874,0,0
1212484074,0,0
1212484274,0,0
1212484474,0,0
1212484674,0,0
1212484874,0,0
1212485074,0,0
1212485274,0,0
1212485474,0,0
1212485674,0,0
1212485874,0,0
1212486074,0,0
1212486274,0,0
1212486474,0,0
1212486674,0,0
1212486874,0,0
1212487074,0,0
1212487274,0,0
1212487490,0,0
1212487674,0,0
1212487874,0,0
1212488074,0,0
1212488274,0,0
1212488474,0,0
1212488680,0,0
1212488882,0,0
1212489074,0,0
1212489275,0,0
1212489474,0,0
1212489674,0,0
1212489874,0,0
1212490074,0,0
1212490274,0,0
1212490475,0,0
1212490674,0,0
1212490874,0,0
1212491074,0,0
1212491274,0,0
1212491474,0,0
1212491674,0,0
1212491874,0,0
1212492074,0,0
1212492274,0,0
1212492474,0,0
1212492674,0,0
1212492874,0,0
1212493074,0,0
1212493274,0,0
1212493474,0,0
1212493674,0,0
1212493874,0,0
1212494074,0,0
1212494274,0,0
1212494474,0,0
1212494674,0,0
1212494874,0,0
1212495074,0,0
1212495274,0,0
1212495474,0,0
1212495674,0,0
1212495874,0,0
1212496074,0,0
1212496289,0,0
1212496474,0,0
1212496674,1,0
1212496880,1,0
1212497074,1,0
1212497274,1,0
1212497474,1,0
1212497674,1,0
1212497874,1,0
1212498074,0,0
1212498274,0,0
1212498474,0,0
1212498675,0,0
1212498876,0,0
1212499075,0,0
1212499274,0,0
1212499474,0,0
1212499674,0,0
1212499874,1,0
1212500074,1,0
1212500274,1,0
1212500474,1,0
1212500674,1,0
1212500874,1,0
1212501074,1,0
1212501274,1,0
1212501474,0,0
1212501674,0,0
1212501874,0,0
1212502074,0,0
1212502274,0,0
1212502474,0,0
1212502674,0,0
1212502874,0,0
1212503074,0,0
1212503274,0,0
1212503474,0,0
1212503674,0,0
1212503874,0,0
1212504074,0,0
1212504285,0,0
1212504474,0,0
1212504674,0,0
1212504874,0,0
1212505074,0,0
1212505274,0,0
1212505474,0,0
1212505674,0,0
1212505874,0,0
1212506074,0,0
1212506274,0,0
1212506474,0,0
1212506674,0,0
1212506874,0,0
1212507074,0,0
1212507274,0,0
1212507474,0,0
1212507674,0,0
1212507874,0,0
1212508074,0,0
1212508285,0,0
1212508474,0,0
1212508674,0,0
1212508874,0,0
1212509074,0,0
1212509274,0,0
1212509474,0,0
1212509674,0,0
1212509874,0,0
1212510074,0,0
1212510274,0,0
1212510474,0,0
1212510674,0,0
1212510877,0,0
1212511074,0,0
1212511274,0,0
1212511474,0,0
1212511674,0,0
1212511882,0,0
1212512074,0,0
1212512274,0,0
1212512474,0,0
1212512674,0,0
1212512874,0,0
1212513074,0,0
1212513274,0,0
1212513474,0,0
1212513674,0,0
1212513874,0,0
1212514074,0,0
1212514279,0,0
1212514477,1,0
1212514679,1,0
1212514876,1,0
1212515074,1,0
1212515274,1,0
1212515474,1,0
1212515674,1,0
1212515874,0,0
1212516074,0,0
1212516274,0,0
1212516474,0,0
1212516676,0,0
1212516877,0,0
1212517074,0,0
1212517274,0,0
1212517475,0,0
1212517674,0,0
1212517874,1,0
1212518074,1,0
1212518274,1,0
1212518474,1,0
1212518674,1,0
1212518874,1,0
1212519074,0,0
1212519274,0,0
1212519474,0,0
1212519674,0,0
1212519874,0,0
1212520079,0,0
1212520274,0,0
1212520474,0,0
1212520674,0,0
1212520878,0,0
1212521074,0,0
1212521274,0,0
1212521474,0,0
1212521674,0,0
1212521874,0,0
1212522074,0,0
1212522274,0,0
1212522474,0,0
1212522674,0,0
1212522874,0,0
1212523074,0,0
1212523274,0,0
1212523474,0,0
1212523674,0,0
1212523874,0,0
1212524074,0,0
1212524275,0,0
1212524476,0,0
1212524674,0,0
1212524874,0,0
1212525074,0,0
1212525274,0,0
1212525474,0,0
1212525674,0,0
1212525874,0,0
1212526074,0,0
1212526274,0,0
1212526474,0,0
1212526674,0,0
1212526874,0,0
1212527074,0,0
1212527274,0,0
1212527474,0,0
1212527674,0,0
1212527874,0,0
1212528074,0,0
1212528274,0,0
1212528476,0,0
1212528679,0,0
1212528874,0,0
1212529088,0,0
1212529275,0,0
1212529475,0,0
1212529677,0,0
1212529878,0,0
1212530074,0,0
1212530274,0,0
1212530474,0,0
1212530674,0,0
1212530874,0,0
1212531074,0,0
1212531274,0,0
1212531474,0,0
1212531674,0,0
1212531874,0,0
1212532074,0,0
1212532274,0,0
1212532479,1,0
1212532674,1,0
1212532876,1,0
1212533078,1,0
1212533277,1,0
1212533479,1,0
1212533678,0,0
1212533878,0,0
1212534077,0,0
1212534276,0,0
1212534474,0,0
1212534674,0,0
1212534874,0,0
1212535074,0,0
1212535274,0,0
1212535474,0,0
1212535674,1,0
1212535874,1,0
1212536074,1,0
1212536274,1,0
1212536474,1,0
1212536674,1,0
1212536874,1,0
1212537074,0,0
1212537274,0,0
1212537474,0,0
1212537674,0,0
1212537874,0,0
1212538074,0,0
1212538274,0,0
1212538474,0,0
1212538674,0,0
1212538874,0,0
1212539074,0,0
1212539274,0,0
1212539474,0,0
1212539674,0,0
1212539874,0,0
1212540074,0,0
1212540274,0,0
1212540474,0,0
1212540674,0,0
1212540874,0,0
1212541074,0,0
1212541274,0,0
1212541474,0,0
1212541674,0,0
1212541874,0,0
1212542074,0,0
1212542274,0,0
1212542474,0,0
1212542674,0,0
1212542874,0,0
1212543074,0,0
1212543281,0,0
1212543474,0,0
1212543674,0,0
1212543874,0,0
1212544074,0,0
1212544274,0,0
1212544474,0,0
1212544674,0,0
1212544874,0,0
1212545080,0,0
1212545274,0,0
1212545474,0,0
1212545674,0,0
1212545874,0,0
1212546074,0,0
1212546274,0,0
1212546474,0,0
1212546674,0,0
1212546876,0,0
1212547078,0,0
1212547274,0,0
1212547476,0,0
1212547674,0,0
1212547874,0,0
1212548074,0,0
1212548274,0,0
1212548474,0,0
1212548674,0,0
1212548874,0,0
1212549074,0,0
1212549274,0,0
1212549474,0,0
1212549674,0,0
1212549874,0,0
1212550074,1,0
1212550274,1,0
1212550474,1,0
1212550675,1,0
1212550874,1,0
1212551074,1,0
1212551274,0,0
1212551474,0,0
1212551674,0,0
1212551874,0,0
1212552074,0,0
1212552274,0,0
1212552474,0,0
1212552674,0,0
1212552874,0,0
1212553074,0,0
1212553274,1,0
1212553474,1,0
1212553685,1,0
1212553874,1,0
1212554074,1,0
1212554274,1,0
1212554474,0,0
1212554674,0,0
1212554874,0,0
1212555074,0,0
1212555274,0,0
1212555474,0,0
1212555674,0,0
1212555874,0,0
1212556074,0,0
1212556274,0,0
1212556474,0,0
1212556674,0,0
1212556877,0,0
1212557077,0,0
1212557274,0,0
1212557474,0,0
1212557674,0,0
1212557874,0,0
1212558074,0,0
1212558274,0,0
1212558474,0,0
1212558674,0,0
1212558874,0,0
1212559074,0,0
1212559274,0,0
1212559474,0,0
1212559674,0,0
1212559876,0,0
1212560074,0,0
1212560274,0,0
1212560474,0,0
1212560674,0,0
1212560874,0,0
1212561074,0,0
1212561276,0,0
1212561477,0,0
1212561679,0,0
1212561882,0,0
1212562077,0,0
1212562282,0,0
1212562474,0,0
1212562674,0,0
1212562874,0,0
1212563074,0,0
1212563274,0,0
1212563474,0,0
1212563674,0,0
1212563874,0,0
1212564074,0,0
1212564274,0,0
1212564474,0,0
1212564674,0,0
1212564874,0,0
1212565074,0,0
1212565274,0,0
1212565474,0,0
1212565674,0,0
1212565874,0,0
1212566074,0,0
1212566280,0,0
1212566478,0,0
1212566674,0,0
1212566874,0,0
1212567074,0,0
1212567274,0,0
1212567474,0,0
1212567674,1,0
1212567874,1,0
1212568074,1,0
1212568274,1,0
1212568474,1,0
1212568674,1,0
